,speaker,segment,repetition,frame,coord,point,pixel,mm
32628,1,s,5,12,x,30,267.77,70.8465866
32629,1,s,5,12,x,31,270.84,71.6588472
32630,1,s,5,12,x,32,273.91,72.4711078
32631,1,s,5,12,x,33,276.99,73.2860142
32632,1,s,5,12,x,34,280.09,74.1062122
32633,1,s,5,12,x,35,283.18,74.9237644
32634,1,s,5,12,x,36,286.35,75.762483
32635,1,s,5,12,x,37,289.54,76.6064932
32636,1,s,5,12,x,38,292.73,77.4505034
32637,1,s,5,12,x,39,295.97,78.3077426
32638,1,s,5,12,x,40,299.22,79.1676276
32639,1,s,5,12,x,41,302.48,80.0301584
32640,1,s,5,12,x,42,305.75,80.895335
32641,1,s,5,12,x,43,309.03,81.7631574
32642,1,s,5,12,x,44,312.31,82.6309798
32643,1,s,5,12,x,45,315.61,83.5040938
32644,1,s,5,12,x,46,318.92,84.3798536
32645,1,s,5,12,x,47,322.23,85.2556134
32646,1,s,5,12,x,48,325.54,86.1313732
32647,1,s,5,12,x,49,328.83,87.0018414
32648,1,s,5,12,x,50,332.11,87.8696638
32649,1,s,5,12,x,51,335.4,88.740132
32650,1,s,5,12,x,52,338.63,89.5947254
32651,1,s,5,12,x,53,341.86,90.4493188
32652,1,s,5,12,x,54,345.09,91.3039122
32653,1,s,5,12,x,55,348.26,92.1426308
32654,1,s,5,12,x,56,351.43,92.9813494
32655,1,s,5,12,x,57,354.6,93.820068
32656,1,s,5,12,x,58,357.69,94.6376202
32657,1,s,5,12,x,59,360.76,95.4498808
32658,1,s,5,12,x,60,363.83,96.2621414
32659,1,s,5,12,x,61,366.93,97.0823394
32660,1,s,5,12,x,62,370.04,97.9051832
32661,1,s,5,12,x,63,373.14,98.7253812
32662,1,s,5,12,x,64,376.23,99.5429334
32663,1,s,5,12,x,65,379.31,100.3578398
32664,1,s,5,12,x,66,382.4,101.175392
32665,1,s,5,12,x,67,385.49,101.9929442
32666,1,s,5,12,x,68,388.59,102.8131422
32667,1,s,5,12,x,69,391.69,103.6333402
32668,1,s,5,12,x,70,394.81,104.4588298
32669,1,s,5,12,x,71,397.95,105.289611
32670,1,s,5,12,x,72,401.09,106.1203922
32671,1,s,5,12,x,73,404.24,106.9538192
32672,1,s,5,12,x,74,407.39,107.7872462
32673,1,s,5,12,x,75,410.54,108.6206732
32674,1,s,5,12,x,76,413.7,109.456746
32675,1,s,5,12,x,77,416.87,110.2954646
32676,1,s,5,12,x,78,420.05,111.136829
32677,1,s,5,12,x,79,423.22,111.9755476
32678,1,s,5,12,x,80,426.41,112.8195578
32679,1,s,5,12,x,81,429.6,113.663568
32680,1,s,5,12,x,82,432.79,114.5075782
32681,1,s,5,12,x,83,436.03,115.3648174
32682,1,s,5,12,x,84,439.27,116.2220566
32683,1,s,5,12,x,85,442.51,117.0792958
32684,1,s,5,12,x,86,445.73,117.9312434
32685,1,s,5,12,x,87,448.94,118.7805452
32686,1,s,5,12,x,88,452.15,119.629847
32687,1,s,5,12,x,89,455.1,120.410358
32688,1,s,5,12,x,90,457.88,121.1458904
32689,1,s,5,12,x,91,460.59,121.8629022
32690,1,s,5,12,x,92,463.23,122.5613934
32691,1,s,5,12,x,93,465.88,123.2625304
32692,1,s,5,12,x,94,468.72,124.0139376
32693,1,s,5,12,x,95,471.69,124.7997402
32694,1,s,5,12,x,96,474.65,125.582897
32695,1,s,5,12,x,97,477.52,126.3422416
32696,1,s,5,12,x,98,480.02,127.0036916
32697,1,s,5,12,x,99,482.51,127.6624958
32698,1,s,5,12,x,100,485,128.3213
32699,1,s,5,12,y,1,285.68,75.5852144
32700,1,s,5,12,y,2,282.69,74.7941202
32701,1,s,5,12,y,3,279.7,74.003026
32702,1,s,5,12,y,4,276.7,73.209286
32703,1,s,5,12,y,5,273.74,72.4261292
32704,1,s,5,12,y,6,270.78,71.6429724
32705,1,s,5,12,y,7,267.82,70.8598156
32706,1,s,5,12,y,8,264.95,70.100471
32707,1,s,5,12,y,9,262.11,69.3490638
32708,1,s,5,12,y,10,259.27,68.5976566
32709,1,s,5,12,y,11,256.51,67.8674158
32710,1,s,5,12,y,12,253.8,67.150404
32711,1,s,5,12,y,13,251.08,66.4307464
32712,1,s,5,12,y,14,248.53,65.7560674
32713,1,s,5,12,y,15,246.12,65.1184296
32714,1,s,5,12,y,16,243.71,64.4807918
32715,1,s,5,12,y,17,241.49,63.8934242
32716,1,s,5,12,y,18,239.53,63.3748474
32717,1,s,5,12,y,19,237.57,62.8562706
32718,1,s,5,12,y,20,235.65,62.348277
32719,1,s,5,12,y,21,233.8,61.858804
32720,1,s,5,12,y,22,231.95,61.369331
32721,1,s,5,12,y,23,230.16,60.8957328
32722,1,s,5,12,y,24,228.67,60.5015086
32723,1,s,5,12,y,25,227.17,60.1046386
32724,1,s,5,12,y,26,225.69,59.7130602
32725,1,s,5,12,y,27,224.4,59.371752
32726,1,s,5,12,y,28,223.1,59.027798
32727,1,s,5,12,y,29,221.81,58.6864898
32728,1,s,5,12,y,30,220.57,58.3584106
32729,1,s,5,12,y,31,219.32,58.0276856
32730,1,s,5,12,y,32,218.08,57.6996064
32731,1,s,5,12,y,33,216.89,57.3847562
32732,1,s,5,12,y,34,215.71,57.0725518
32733,1,s,5,12,y,35,214.53,56.7603474
32734,1,s,5,12,y,36,213.56,56.5037048
32735,1,s,5,12,y,37,212.69,56.2735202
32736,1,s,5,12,y,38,211.81,56.0406898
32737,1,s,5,12,y,39,211.1,55.852838
32738,1,s,5,12,y,40,210.5,55.69409
32739,1,s,5,12,y,41,209.9,55.535342
32740,1,s,5,12,y,42,209.38,55.3977604
32741,1,s,5,12,y,43,208.95,55.283991
32742,1,s,5,12,y,44,208.52,55.1702216
32743,1,s,5,12,y,45,208.25,55.098785
32744,1,s,5,12,y,46,208.24,55.0961392
32745,1,s,5,12,y,47,208.24,55.0961392
32746,1,s,5,12,y,48,208.33,55.1199514
32747,1,s,5,12,y,49,208.73,55.2257834
32748,1,s,5,12,y,50,209.13,55.3316154
32749,1,s,5,12,y,51,209.57,55.4480306
32750,1,s,5,12,y,52,210.29,55.6385282
32751,1,s,5,12,y,53,211.02,55.8316716
32752,1,s,5,12,y,54,211.75,56.024815
32753,1,s,5,12,y,55,212.7,56.276166
32754,1,s,5,12,y,56,213.63,56.5222254
32755,1,s,5,12,y,57,214.59,56.7762222
32756,1,s,5,12,y,58,215.78,57.0910724
32757,1,s,5,12,y,59,217.01,57.4165058
32758,1,s,5,12,y,60,218.25,57.744585
32759,1,s,5,12,y,61,219.42,58.0541436
32760,1,s,5,12,y,62,220.57,58.3584106
32761,1,s,5,12,y,63,221.72,58.6626776
32762,1,s,5,12,y,64,222.91,58.9775278
32763,1,s,5,12,y,65,224.12,59.2976696
32764,1,s,5,12,y,66,225.32,59.6151656
32765,1,s,5,12,y,67,226.51,59.9300158
32766,1,s,5,12,y,68,227.67,60.2369286
32767,1,s,5,12,y,69,228.83,60.5438414
32768,1,s,5,12,y,70,229.94,60.8375252
32769,1,s,5,12,y,71,230.98,61.1126884
32770,1,s,5,12,y,72,232.02,61.3878516
32771,1,s,5,12,y,73,233.05,61.660369
32772,1,s,5,12,y,74,234.07,61.9302406
32773,1,s,5,12,y,75,235.09,62.2001122
32774,1,s,5,12,y,76,236.09,62.4646922
32775,1,s,5,12,y,77,237.03,62.7133974
32776,1,s,5,12,y,78,237.96,62.9594568
32777,1,s,5,12,y,79,238.89,63.2055162
32778,1,s,5,12,y,80,239.78,63.4409924
32779,1,s,5,12,y,81,240.66,63.6738228
32780,1,s,5,12,y,82,241.55,63.909299
32781,1,s,5,12,y,83,242.24,64.0918592
32782,1,s,5,12,y,84,242.92,64.2717736
32783,1,s,5,12,y,85,243.61,64.4543338
32784,1,s,5,12,y,86,244.38,64.6580604
32785,1,s,5,12,y,87,245.18,64.8697244
32786,1,s,5,12,y,88,245.98,65.0813884
32787,1,s,5,12,y,89,247.49,65.4809042
32788,1,s,5,12,y,90,249.28,65.9545024
32789,1,s,5,12,y,91,251.19,66.4598502
32790,1,s,5,12,y,92,253.18,66.9863644
32791,1,s,5,12,y,93,255.17,67.5128786
32792,1,s,5,12,y,94,256.87,67.9626646
32793,1,s,5,12,y,95,258.34,68.3515972
32794,1,s,5,12,y,96,259.82,68.7431756
32795,1,s,5,12,y,97,261.46,69.1770868
32796,1,s,5,12,y,98,263.64,69.7538712
32797,1,s,5,12,y,99,265.82,70.3306556
32798,1,s,5,12,y,100,268,70.90744
32799,1,s,5,13,x,1,201.87,53.4107646
32800,1,s,5,13,x,2,203.34,53.7996972
32801,1,s,5,13,x,3,204.79,54.1833382
32802,1,s,5,13,x,4,206.26,54.5722708
32803,1,s,5,13,x,5,207.77,54.9717866
32804,1,s,5,13,x,6,209.3,55.376594
32805,1,s,5,13,x,7,210.86,55.7893388
32806,1,s,5,13,x,8,212.57,56.2417706
32807,1,s,5,13,x,9,214.32,56.7047856
32808,1,s,5,13,x,10,216.1,57.175738
32809,1,s,5,13,x,11,218.01,57.6810858
32810,1,s,5,13,x,12,219.96,58.1970168
32811,1,s,5,13,x,13,221.99,58.7341142
32812,1,s,5,13,x,14,224.23,59.3267734
32813,1,s,5,13,x,15,226.57,59.9458906
32814,1,s,5,13,x,16,228.85,60.549133
32815,1,s,5,13,x,17,231.06,61.1338548
32816,1,s,5,13,x,18,233.27,61.7185766
32817,1,s,5,13,x,19,235.48,62.3032984
32818,1,s,5,13,x,20,237.69,62.8880202
32819,1,s,5,13,x,21,239.9,63.472742
32820,1,s,5,13,x,22,242.11,64.0574638
32821,1,s,5,13,x,23,244.56,64.7056848
32822,1,s,5,13,x,24,247.18,65.3988844
32823,1,s,5,13,x,25,249.8,66.092084
32824,1,s,5,13,x,26,252.42,66.7852836
32825,1,s,5,13,x,27,255.04,67.4784832
32826,1,s,5,13,x,28,258.07,68.2801606
32827,1,s,5,13,x,29,261.09,69.0791922
32828,1,s,5,13,x,30,264.11,69.8782238
32829,1,s,5,13,x,31,267.13,70.6772554
32830,1,s,5,13,x,32,270.15,71.476287
32831,1,s,5,13,x,33,273.17,72.2753186
32832,1,s,5,13,x,34,276.2,73.076996
32833,1,s,5,13,x,35,279.41,73.9262978
32834,1,s,5,13,x,36,282.61,74.7729538
32835,1,s,5,13,x,37,285.82,75.6222556
32836,1,s,5,13,x,38,289.02,76.4689116
32837,1,s,5,13,x,39,292.23,77.3182134
32838,1,s,5,13,x,40,295.43,78.1648694
32839,1,s,5,13,x,41,298.68,79.0247544
32840,1,s,5,13,x,42,302.07,79.9216806
32841,1,s,5,13,x,43,305.47,80.8212526
32842,1,s,5,13,x,44,308.86,81.7181788
32843,1,s,5,13,x,45,312.26,82.6177508
32844,1,s,5,13,x,46,315.65,83.514677
32845,1,s,5,13,x,47,319.04,84.4116032
32846,1,s,5,13,x,48,322.34,85.2847172
32847,1,s,5,13,x,49,325.64,86.1578312
32848,1,s,5,13,x,50,328.94,87.0309452
32849,1,s,5,13,x,51,332.24,87.9040592
32850,1,s,5,13,x,52,335.54,88.7771732
32851,1,s,5,13,x,53,338.84,89.6502872
32852,1,s,5,13,x,54,342.14,90.5234012
32853,1,s,5,13,x,55,345.45,91.399161
32854,1,s,5,13,x,56,348.76,92.2749208
32855,1,s,5,13,x,57,352.07,93.1506806
32856,1,s,5,13,x,58,355.27,93.9973366
32857,1,s,5,13,x,59,358.32,94.8043056
32858,1,s,5,13,x,60,361.37,95.6112746
32859,1,s,5,13,x,61,364.42,96.4182436
32860,1,s,5,13,x,62,367.47,97.2252126
32861,1,s,5,13,x,63,370.43,98.0083694
32862,1,s,5,13,x,64,373.36,98.7835888
32863,1,s,5,13,x,65,376.29,99.5588082
32864,1,s,5,13,x,66,379.23,100.3366734
32865,1,s,5,13,x,67,382.16,101.1118928
32866,1,s,5,13,x,68,385.09,101.8871122
32867,1,s,5,13,x,69,388.27,102.7284766
32868,1,s,5,13,x,70,391.46,103.5724868
32869,1,s,5,13,x,71,394.64,104.4138512
32870,1,s,5,13,x,72,397.75,105.236695
32871,1,s,5,13,x,73,400.86,106.0595388
32872,1,s,5,13,x,74,403.97,106.8823826
32873,1,s,5,13,x,75,407.1,107.710518
32874,1,s,5,13,x,76,410.22,108.5360076
32875,1,s,5,13,x,77,413.28,109.3456224
32876,1,s,5,13,x,78,416.14,110.1023212
32877,1,s,5,13,x,79,418.98,110.8537284
32878,1,s,5,13,x,80,421.85,111.613073
32879,1,s,5,13,x,81,424.85,112.406813
32880,1,s,5,13,x,82,427.9,113.213782
32881,1,s,5,13,x,83,430.91,114.0101678
32882,1,s,5,13,x,84,433.7,114.748346
32883,1,s,5,13,x,85,436.27,115.4283166
32884,1,s,5,13,x,86,438.83,116.1056414
32885,1,s,5,13,x,87,441.63,116.8464654
32886,1,s,5,13,x,88,444.61,117.6349138
32887,1,s,5,13,x,89,447.59,118.4233622
32888,1,s,5,13,x,90,450.25,119.127145
32889,1,s,5,13,x,91,452.69,119.7727202
32890,1,s,5,13,x,92,455.26,120.4526908
32891,1,s,5,13,x,93,458.21,121.2332018
32892,1,s,5,13,x,94,461.26,122.0401708
32893,1,s,5,13,x,95,464.31,122.8471398
32894,1,s,5,13,x,96,467.01,123.5615058
32895,1,s,5,13,x,97,469.6,124.246768
32896,1,s,5,13,x,98,472.17,124.9267386
32897,1,s,5,13,x,99,474.59,125.5670222
32898,1,s,5,13,x,100,477,126.20466
32899,1,s,5,13,y,1,285.75,75.603735
32900,1,s,5,13,y,2,282.67,74.7888286
32901,1,s,5,13,y,3,279.59,73.9739222
32902,1,s,5,13,y,4,276.51,73.1590158
32903,1,s,5,13,y,5,273.45,72.349401
32904,1,s,5,13,y,6,270.4,71.542432
32905,1,s,5,13,y,7,267.37,70.7407546
32906,1,s,5,13,y,8,264.42,69.9602436
32907,1,s,5,13,y,9,261.49,69.1850242
32908,1,s,5,13,y,10,258.59,68.4177422
32909,1,s,5,13,y,11,255.76,67.6689808
32910,1,s,5,13,y,12,252.96,66.9281568
32911,1,s,5,13,y,13,250.23,66.2058534
32912,1,s,5,13,y,14,247.65,65.523237
32913,1,s,5,13,y,15,245.18,64.8697244
32914,1,s,5,13,y,16,242.64,64.1976912
32915,1,s,5,13,y,17,240.04,63.5097832
32916,1,s,5,13,y,18,237.44,62.8218752
32917,1,s,5,13,y,19,234.84,62.1339672
32918,1,s,5,13,y,20,232.25,61.448705
32919,1,s,5,13,y,21,229.65,60.760797
32920,1,s,5,13,y,22,227.05,60.072889
32921,1,s,5,13,y,23,224.7,59.451126
32922,1,s,5,13,y,24,222.52,58.8743416
32923,1,s,5,13,y,25,220.33,58.2949114
32924,1,s,5,13,y,26,218.15,57.718127
32925,1,s,5,13,y,27,215.98,57.1439884
32926,1,s,5,13,y,28,214.39,56.7233062
32927,1,s,5,13,y,29,212.81,56.3052698
32928,1,s,5,13,y,30,211.23,55.8872334
32929,1,s,5,13,y,31,209.65,55.469197
32930,1,s,5,13,y,32,208.06,55.0485148
32931,1,s,5,13,y,33,206.48,54.6304784
32932,1,s,5,13,y,34,204.93,54.2203794
32933,1,s,5,13,y,35,203.76,53.9108208
32934,1,s,5,13,y,36,202.6,53.603908
32935,1,s,5,13,y,37,201.43,53.2943494
32936,1,s,5,13,y,38,200.26,52.9847908
32937,1,s,5,13,y,39,199.1,52.677878
32938,1,s,5,13,y,40,197.93,52.3683194
32939,1,s,5,13,y,41,197.06,52.1381348
32940,1,s,5,13,y,42,197.39,52.2254462
32941,1,s,5,13,y,43,197.71,52.3101118
32942,1,s,5,13,y,44,198.03,52.3947774
32943,1,s,5,13,y,45,198.36,52.4820888
32944,1,s,5,13,y,46,198.68,52.5667544
32945,1,s,5,13,y,47,199.01,52.6540658
32946,1,s,5,13,y,48,199.88,52.8842504
32947,1,s,5,13,y,49,200.75,53.114435
32948,1,s,5,13,y,50,201.62,53.3446196
32949,1,s,5,13,y,51,202.48,53.5721584
32950,1,s,5,13,y,52,203.35,53.802343
32951,1,s,5,13,y,53,204.21,54.0298818
32952,1,s,5,13,y,54,205.04,54.2494832
32953,1,s,5,13,y,55,205.86,54.4664388
32954,1,s,5,13,y,56,206.69,54.6860402
32955,1,s,5,13,y,57,207.52,54.9056416
32956,1,s,5,13,y,58,208.64,55.2019712
32957,1,s,5,13,y,59,210.16,55.6041328
32958,1,s,5,13,y,60,211.69,56.0089402
32959,1,s,5,13,y,61,213.21,56.4111018
32960,1,s,5,13,y,62,214.74,56.8159092
32961,1,s,5,13,y,63,216.44,57.2656952
32962,1,s,5,13,y,64,218.18,57.7260644
32963,1,s,5,13,y,65,219.92,58.1864336
32964,1,s,5,13,y,66,221.66,58.6468028
32965,1,s,5,13,y,67,223.39,59.1045262
32966,1,s,5,13,y,68,225.13,59.5648954
32967,1,s,5,13,y,69,226.37,59.8929746
32968,1,s,5,13,y,70,227.57,60.2104706
32969,1,s,5,13,y,71,228.8,60.535904
32970,1,s,5,13,y,72,230.2,60.906316
32971,1,s,5,13,y,73,231.6,61.276728
32972,1,s,5,13,y,74,233,61.64714
32973,1,s,5,13,y,75,234.36,62.0069688
32974,1,s,5,13,y,76,235.73,62.3694434
32975,1,s,5,13,y,77,237.22,62.7636676
32976,1,s,5,13,y,78,239.08,63.2557864
32977,1,s,5,13,y,79,240.97,63.7558426
32978,1,s,5,13,y,80,242.8,64.240024
32979,1,s,5,13,y,81,244.43,64.6712894
32980,1,s,5,13,y,82,245.95,65.073451
32981,1,s,5,13,y,83,247.55,65.496779
32982,1,s,5,13,y,84,249.49,66.0100642
32983,1,s,5,13,y,85,251.73,66.6027234
32984,1,s,5,13,y,86,253.98,67.1980284
32985,1,s,5,13,y,87,255.9,67.706022
32986,1,s,5,13,y,88,257.56,68.1452248
32987,1,s,5,13,y,89,259.22,68.5844276
32988,1,s,5,13,y,90,261.31,69.1373998
32989,1,s,5,13,y,91,263.69,69.7671002
32990,1,s,5,13,y,92,265.92,70.3571136
32991,1,s,5,13,y,93,267.6,70.801608
32992,1,s,5,13,y,94,269.13,71.2064154
32993,1,s,5,13,y,95,270.66,71.6112228
32994,1,s,5,13,y,96,272.73,72.1589034
32995,1,s,5,13,y,97,274.94,72.7436252
32996,1,s,5,13,y,98,277.19,73.3389302
32997,1,s,5,13,y,99,279.59,73.9739222
32998,1,s,5,13,y,100,282,74.61156
32999,1,s,5,14,x,1,190.38,50.3707404
33000,1,s,5,14,x,2,191.77,50.7385066
33001,1,s,5,14,x,3,193.17,51.1089186
33002,1,s,5,14,x,4,194.56,51.4766848
33003,1,s,5,14,x,5,196.05,51.870909
33004,1,s,5,14,x,6,197.55,52.267779
33005,1,s,5,14,x,7,199.05,52.664649
33006,1,s,5,14,x,8,200.55,53.061519
33007,1,s,5,14,x,9,202.05,53.458389
33008,1,s,5,14,x,10,203.56,53.8579048
33009,1,s,5,14,x,11,205.32,54.3235656
33010,1,s,5,14,x,12,207.18,54.8156844
33011,1,s,5,14,x,13,209.05,55.310449
33012,1,s,5,14,x,14,210.76,55.7628808
33013,1,s,5,14,x,15,212.39,56.1941462
33014,1,s,5,14,x,16,214.01,56.6227658
33015,1,s,5,14,x,17,215.76,57.0857808
33016,1,s,5,14,x,18,217.62,57.5778996
33017,1,s,5,14,x,19,219.49,58.0726642
33018,1,s,5,14,x,20,221.45,58.591241
33019,1,s,5,14,x,21,223.53,59.1415674
33020,1,s,5,14,x,22,225.61,59.6918938
33021,1,s,5,14,x,23,227.67,60.2369286
33022,1,s,5,14,x,24,229.68,60.7687344
33023,1,s,5,14,x,25,231.69,61.3005402
33024,1,s,5,14,x,26,233.8,61.858804
33025,1,s,5,14,x,27,236.18,62.4885044
33026,1,s,5,14,x,28,238.57,63.1208506
33027,1,s,5,14,x,29,241.01,63.7664258
33028,1,s,5,14,x,30,243.74,64.4887292
33029,1,s,5,14,x,31,246.47,65.2110326
33030,1,s,5,14,x,32,249.2,65.933336
33031,1,s,5,14,x,33,251.93,66.6556394
33032,1,s,5,14,x,34,254.66,67.3779428
33033,1,s,5,14,x,35,257.39,68.1002462
33034,1,s,5,14,x,36,260.4,68.896632
33035,1,s,5,14,x,37,263.42,69.6956636
33036,1,s,5,14,x,38,266.43,70.4920494
33037,1,s,5,14,x,39,269.65,71.343997
33038,1,s,5,14,x,40,272.89,72.2012362
33039,1,s,5,14,x,41,276.14,73.0611212
33040,1,s,5,14,x,42,279.56,73.9659848
33041,1,s,5,14,x,43,283.03,74.8840774
33042,1,s,5,14,x,44,286.51,75.8048158
33043,1,s,5,14,x,45,290.03,76.7361374
33044,1,s,5,14,x,46,293.57,77.6727506
33045,1,s,5,14,x,47,297.11,78.6093638
33046,1,s,5,14,x,48,300.69,79.5565602
33047,1,s,5,14,x,49,304.3,80.511694
33048,1,s,5,14,x,50,307.9,81.464182
33049,1,s,5,14,x,51,311.51,82.4193158
33050,1,s,5,14,x,52,315.12,83.3744496
33051,1,s,5,14,x,53,318.73,84.3295834
33052,1,s,5,14,x,54,322.29,85.2714882
33053,1,s,5,14,x,55,325.79,86.1975182
33054,1,s,5,14,x,56,329.29,87.1235482
33055,1,s,5,14,x,57,332.79,88.0495782
33056,1,s,5,14,x,58,336.29,88.9756082
33057,1,s,5,14,x,59,339.79,89.9016382
33058,1,s,5,14,x,60,343.23,90.8117934
33059,1,s,5,14,x,61,346.48,91.6716784
33060,1,s,5,14,x,62,349.72,92.5289176
33061,1,s,5,14,x,63,352.97,93.3888026
33062,1,s,5,14,x,64,356.27,94.2619166
33063,1,s,5,14,x,65,359.57,95.1350306
33064,1,s,5,14,x,66,362.87,96.0081446
33065,1,s,5,14,x,67,365.98,96.8309884
33066,1,s,5,14,x,68,369.09,97.6538322
33067,1,s,5,14,x,69,372.2,98.476676
33068,1,s,5,14,x,70,375.26,99.2862908
33069,1,s,5,14,x,71,378.32,100.0959056
33070,1,s,5,14,x,72,381.38,100.9055204
33071,1,s,5,14,x,73,384.27,101.6701566
33072,1,s,5,14,x,74,387.14,102.4295012
33073,1,s,5,14,x,75,390,103.1862
33074,1,s,5,14,x,76,392.94,103.9640652
33075,1,s,5,14,x,77,395.91,104.7498678
33076,1,s,5,14,x,78,398.89,105.5383162
33077,1,s,5,14,x,79,401.69,106.2791402
33078,1,s,5,14,x,80,404.4,106.996152
33079,1,s,5,14,x,81,407.11,107.7131638
33080,1,s,5,14,x,82,409.83,108.4328214
33081,1,s,5,14,x,83,412.56,109.1551248
33082,1,s,5,14,x,84,415.29,109.8774282
33083,1,s,5,14,x,85,417.94,110.5785652
33084,1,s,5,14,x,86,420.5,111.25589
33085,1,s,5,14,x,87,423.07,111.9358606
33086,1,s,5,14,x,88,425.69,112.6290602
33087,1,s,5,14,x,89,428.42,113.3513636
33088,1,s,5,14,x,90,431.15,114.073667
33089,1,s,5,14,x,91,433.84,114.7853872
33090,1,s,5,14,x,92,436.4,115.462712
33091,1,s,5,14,x,93,438.96,116.1400368
33092,1,s,5,14,x,94,441.53,116.8200074
33093,1,s,5,14,x,95,444.09,117.4973322
33094,1,s,5,14,x,96,446.66,118.1773028
33095,1,s,5,14,x,97,449.22,118.8546276
33096,1,s,5,14,x,98,451.79,119.5345982
33097,1,s,5,14,x,99,454.35,120.211923
33098,1,s,5,14,x,100,456.91,120.8892478
33099,1,s,5,14,y,1,298.96,79.0988368
33100,1,s,5,14,y,2,295.61,78.2124938
33101,1,s,5,14,y,3,292.27,77.3287966
33102,1,s,5,14,y,4,288.92,76.4424536
33103,1,s,5,14,y,5,285.61,75.5666938
33104,1,s,5,14,y,6,282.31,74.6935798
33105,1,s,5,14,y,7,279.01,73.8204658
33106,1,s,5,14,y,8,275.71,72.9473518
33107,1,s,5,14,y,9,272.41,72.0742378
33108,1,s,5,14,y,10,269.11,71.2011238
33109,1,s,5,14,y,11,265.94,70.3624052
33110,1,s,5,14,y,12,262.83,69.5395614
33111,1,s,5,14,y,13,259.72,68.7167176
33112,1,s,5,14,y,14,256.53,67.8727074
33113,1,s,5,14,y,15,253.28,67.0128224
33114,1,s,5,14,y,16,250.04,66.1555832
33115,1,s,5,14,y,17,246.87,65.3168646
33116,1,s,5,14,y,18,243.76,64.4940208
33117,1,s,5,14,y,19,240.65,63.671177
33118,1,s,5,14,y,20,237.6,62.864208
33119,1,s,5,14,y,21,234.63,62.0784054
33120,1,s,5,14,y,22,231.66,61.2926028
33121,1,s,5,14,y,23,228.67,60.5015086
33122,1,s,5,14,y,24,225.65,59.702477
33123,1,s,5,14,y,25,222.64,58.9060912
33124,1,s,5,14,y,26,219.69,58.1255802
33125,1,s,5,14,y,27,216.96,57.4032768
33126,1,s,5,14,y,28,214.23,56.6809734
33127,1,s,5,14,y,29,211.56,55.9745448
33128,1,s,5,14,y,30,209.17,55.3421986
33129,1,s,5,14,y,31,206.78,54.7098524
33130,1,s,5,14,y,32,204.39,54.0775062
33131,1,s,5,14,y,33,202,53.44516
33132,1,s,5,14,y,34,199.61,52.8128138
33133,1,s,5,14,y,35,197.23,52.1831134
33134,1,s,5,14,y,36,195.2,51.646016
33135,1,s,5,14,y,37,193.19,51.1142102
33136,1,s,5,14,y,38,191.18,50.5824044
33137,1,s,5,14,y,39,189.51,50.1405558
33138,1,s,5,14,y,40,187.89,49.7119362
33139,1,s,5,14,y,41,186.27,49.2833166
33140,1,s,5,14,y,42,185.1,48.973758
33141,1,s,5,14,y,43,184.05,48.695949
33142,1,s,5,14,y,44,183.01,48.4207858
33143,1,s,5,14,y,45,182.15,48.193247
33144,1,s,5,14,y,46,181.36,47.9842288
33145,1,s,5,14,y,47,180.57,47.7752106
33146,1,s,5,14,y,48,180.04,47.6349832
33147,1,s,5,14,y,49,179.68,47.5397344
33148,1,s,5,14,y,50,179.32,47.4444856
33149,1,s,5,14,y,51,179.32,47.4444856
33150,1,s,5,14,y,52,179.68,47.5397344
33151,1,s,5,14,y,53,180.04,47.6349832
33152,1,s,5,14,y,54,180.64,47.7937312
33153,1,s,5,14,y,55,181.59,48.0450822
33154,1,s,5,14,y,56,182.55,48.299079
33155,1,s,5,14,y,57,183.5,48.55043
33156,1,s,5,14,y,58,184.46,48.8044268
33157,1,s,5,14,y,59,185.41,49.0557778
33158,1,s,5,14,y,60,186.51,49.3468158
33159,1,s,5,14,y,61,188.13,49.7754354
33160,1,s,5,14,y,62,189.76,50.2067008
33161,1,s,5,14,y,63,191.36,50.6300288
33162,1,s,5,14,y,64,192.86,51.0268988
33163,1,s,5,14,y,65,194.36,51.4237688
33164,1,s,5,14,y,66,195.88,51.8259304
33165,1,s,5,14,y,67,197.74,52.3180492
33166,1,s,5,14,y,68,199.61,52.8128138
33167,1,s,5,14,y,69,201.47,53.3049326
33168,1,s,5,14,y,70,203.42,53.8208636
33169,1,s,5,14,y,71,205.36,54.3341488
33170,1,s,5,14,y,72,207.31,54.8500798
33171,1,s,5,14,y,73,209.49,55.4268642
33172,1,s,5,14,y,74,211.72,56.0168776
33173,1,s,5,14,y,75,213.95,56.606891
33174,1,s,5,14,y,76,216.06,57.1651548
33175,1,s,5,14,y,77,218.14,57.7154812
33176,1,s,5,14,y,78,220.22,58.2658076
33177,1,s,5,14,y,79,222.52,58.8743416
33178,1,s,5,14,y,80,224.93,59.5119794
33179,1,s,5,14,y,81,227.34,60.1496172
33180,1,s,5,14,y,82,229.73,60.7819634
33181,1,s,5,14,y,83,232.12,61.4143096
33182,1,s,5,14,y,84,234.51,62.0466558
33183,1,s,5,14,y,85,236.98,62.7001684
33184,1,s,5,14,y,86,239.55,63.380139
33185,1,s,5,14,y,87,242.11,64.0574638
33186,1,s,5,14,y,88,244.61,64.7189138
33187,1,s,5,14,y,89,247,65.35126
33188,1,s,5,14,y,90,249.38,65.9809604
33189,1,s,5,14,y,91,251.82,66.6265356
33190,1,s,5,14,y,92,254.39,67.3065062
