speaker,segment,repetition,frame,coord,point,pixel
1,s,5,8,y,5,277.3
1,s,5,8,y,6,274.37
1,s,5,8,y,7,271.43
1,s,5,8,y,8,268.47
1,s,5,8,y,9,265.5
1,s,5,8,y,10,262.53
1,s,5,8,y,11,259.65
1,s,5,8,y,12,256.81
1,s,5,8,y,13,253.97
1,s,5,8,y,14,251.26
1,s,5,8,y,15,248.64
1,s,5,8,y,16,246.04
1,s,5,8,y,17,243.58
1,s,5,8,y,18,241.27
1,s,5,8,y,19,238.96
1,s,5,8,y,20,236.7
1,s,5,8,y,21,234.51
1,s,5,8,y,22,232.32
1,s,5,8,y,23,230.26
1,s,5,8,y,24,228.45
1,s,5,8,y,25,226.65
1,s,5,8,y,26,224.96
1,s,5,8,y,27,223.68
1,s,5,8,y,28,222.38
1,s,5,8,y,29,221.11
1,s,5,8,y,30,219.87
1,s,5,8,y,31,218.62
1,s,5,8,y,32,217.38
1,s,5,8,y,33,216.21
1,s,5,8,y,34,215.03
1,s,5,8,y,35,213.85
1,s,5,8,y,36,212.97
1,s,5,8,y,37,212.1
1,s,5,8,y,38,211.23
1,s,5,8,y,39,210.3
1,s,5,8,y,40,209.36
1,s,5,8,y,41,208.43
1,s,5,8,y,42,207.91
1,s,5,8,y,43,207.5
1,s,5,8,y,44,207.09
1,s,5,8,y,45,206.96
1,s,5,8,y,46,206.96
1,s,5,8,y,47,206.96
1,s,5,8,y,48,207.19
1,s,5,8,y,49,207.59
1,s,5,8,y,50,207.98
1,s,5,8,y,51,208.54
1,s,5,8,y,52,209.25
1,s,5,8,y,53,209.97
1,s,5,8,y,54,210.77
1,s,5,8,y,55,211.68
1,s,5,8,y,56,212.6
1,s,5,8,y,57,213.5
1,s,5,8,y,58,214.41
1,s,5,8,y,59,215.32
1,s,5,8,y,60,216.22
1,s,5,8,y,61,217.06
1,s,5,8,y,62,217.91
1,s,5,8,y,63,218.76
1,s,5,8,y,64,219.65
1,s,5,8,y,65,220.53
1,s,5,8,y,66,221.42
1,s,5,8,y,67,222.26
1,s,5,8,y,68,223.1
1,s,5,8,y,69,223.95
1,s,5,8,y,70,224.68
1,s,5,8,y,71,225.42
1,s,5,8,y,72,226.15
1,s,5,8,y,73,226.87
1,s,5,8,y,74,227.59
1,s,5,8,y,75,228.31
1,s,5,8,y,76,228.95
1,s,5,8,y,77,229.58
1,s,5,8,y,78,230.2
1,s,5,8,y,79,230.79
1,s,5,8,y,80,231.35
1,s,5,8,y,81,231.92
1,s,5,8,y,82,232.55
1,s,5,8,y,83,233.23
1,s,5,8,y,84,233.91
1,s,5,8,y,85,234.62
1,s,5,8,y,86,235.38
1,s,5,8,y,87,236.14
1,s,5,8,y,88,237.07
1,s,5,8,y,89,238.29
1,s,5,8,y,90,239.52
1,s,5,8,y,91,240.85
1,s,5,8,y,92,242.42
1,s,5,8,y,93,244.01
1,s,5,8,y,94,245.59
1,s,5,8,y,95,247.18
1,s,5,8,y,96,248.77
1,s,5,8,y,97,250.36
1,s,5,8,y,98,252.03
1,s,5,8,y,99,253.69
1,s,5,8,y,100,255.35
1,s,5,9,x,1,204.81
1,s,5,9,x,2,206.23
1,s,5,9,x,3,207.65
1,s,5,9,x,4,209.07
1,s,5,9,x,5,210.57
1,s,5,9,x,6,212.07
1,s,5,9,x,7,213.58
1,s,5,9,x,8,215.28
1,s,5,9,x,9,217.02
1,s,5,9,x,10,218.76
1,s,5,9,x,11,220.66
1,s,5,9,x,12,222.62
1,s,5,9,x,13,224.57
1,s,5,9,x,14,226.54
1,s,5,9,x,15,228.52
1,s,5,9,x,16,230.51
1,s,5,9,x,17,232.69
1,s,5,9,x,18,235.04
1,s,5,9,x,19,237.39
1,s,5,9,x,20,239.92
1,s,5,9,x,21,242.66
1,s,5,9,x,22,245.4
1,s,5,9,x,23,248.21
1,s,5,9,x,24,251.16
1,s,5,9,x,25,254.11
1,s,5,9,x,26,257.08
1,s,5,9,x,27,260.12
1,s,5,9,x,28,263.15
1,s,5,9,x,29,266.19
1,s,5,9,x,30,269.25
1,s,5,9,x,31,272.31
1,s,5,9,x,32,275.37
1,s,5,9,x,33,278.45
1,s,5,9,x,34,281.53
1,s,5,9,x,35,284.62
1,s,5,9,x,36,287.79
1,s,5,9,x,37,290.98
1,s,5,9,x,38,294.16
1,s,5,9,x,39,297.4
1,s,5,9,x,40,300.65
1,s,5,9,x,41,303.9
1,s,5,9,x,42,307.17
1,s,5,9,x,43,310.44
1,s,5,9,x,44,313.72
1,s,5,9,x,45,317.02
1,s,5,9,x,46,320.32
1,s,5,9,x,47,323.63
1,s,5,9,x,48,326.92
1,s,5,9,x,49,330.2
1,s,5,9,x,50,333.48
1,s,5,9,x,51,336.73
1,s,5,9,x,52,339.96
1,s,5,9,x,53,343.18
1,s,5,9,x,54,346.38
1,s,5,9,x,55,349.55
1,s,5,9,x,56,352.73
1,s,5,9,x,57,355.9
1,s,5,9,x,58,359.07
1,s,5,9,x,59,362.25
1,s,5,9,x,60,365.41
1,s,5,9,x,61,368.5
1,s,5,9,x,62,371.59
1,s,5,9,x,63,374.7
1,s,5,9,x,64,377.88
1,s,5,9,x,65,381.06
1,s,5,9,x,66,384.24
1,s,5,9,x,67,387.44
1,s,5,9,x,68,390.63
1,s,5,9,x,69,393.83
1,s,5,9,x,70,397.05
1,s,5,9,x,71,400.27
1,s,5,9,x,72,403.49
1,s,5,9,x,73,406.77
1,s,5,9,x,74,410.05
1,s,5,9,x,75,413.33
1,s,5,9,x,76,416.62
1,s,5,9,x,77,419.91
1,s,5,9,x,78,423.2
1,s,5,9,x,79,426.46
1,s,5,9,x,80,429.72
1,s,5,9,x,81,432.97
1,s,5,9,x,82,436.22
1,s,5,9,x,83,439.45
1,s,5,9,x,84,442.68
1,s,5,9,x,85,445.9
1,s,5,9,x,86,449.11
1,s,5,9,x,87,452.32
1,s,5,9,x,88,455.51
1,s,5,9,x,89,458.69
1,s,5,9,x,90,461.86
1,s,5,9,x,91,465.03
1,s,5,9,x,92,468.2
1,s,5,9,x,93,471.36
1,s,5,9,x,94,474.54
1,s,5,9,x,95,477.72
1,s,5,9,x,96,480.9
1,s,5,9,x,97,484.08
1,s,5,9,x,98,487.25
1,s,5,9,x,99,490.41
1,s,5,9,x,100,493.57
1,s,5,9,y,1,287.56
1,s,5,9,y,2,284.58
1,s,5,9,y,3,281.59
1,s,5,9,y,4,278.61
1,s,5,9,y,5,275.67
1,s,5,9,y,6,272.72
1,s,5,9,y,7,269.79
1,s,5,9,y,8,266.95
1,s,5,9,y,9,264.15
1,s,5,9,y,10,261.34
1,s,5,9,y,11,258.63
1,s,5,9,y,12,255.98
1,s,5,9,y,13,253.31
1,s,5,9,y,14,250.66
1,s,5,9,y,15,248.02
1,s,5,9,y,16,245.38
1,s,5,9,y,17,242.9
1,s,5,9,y,18,240.58
1,s,5,9,y,19,238.26
1,s,5,9,y,20,236.13
1,s,5,9,y,21,234.28
1,s,5,9,y,22,232.44
1,s,5,9,y,23,230.7
1,s,5,9,y,24,229.22
1,s,5,9,y,25,227.73
1,s,5,9,y,26,226.28
1,s,5,9,y,27,224.98
1,s,5,9,y,28,223.68
1,s,5,9,y,29,222.38
1,s,5,9,y,30,221.13
1,s,5,9,y,31,219.89
1,s,5,9,y,32,218.64
1,s,5,9,y,33,217.46
1,s,5,9,y,34,216.27
1,s,5,9,y,35,215.08
1,s,5,9,y,36,214.18
1,s,5,9,y,37,213.29
1,s,5,9,y,38,212.4
1,s,5,9,y,39,211.76
1,s,5,9,y,40,211.16
1,s,5,9,y,41,210.56
1,s,5,9,y,42,210.1
1,s,5,9,y,43,209.67
1,s,5,9,y,44,209.24
1,s,5,9,y,45,209.11
1,s,5,9,y,46,209.11
1,s,5,9,y,47,209.11
1,s,5,9,y,48,209.35
1,s,5,9,y,49,209.75
1,s,5,9,y,50,210.15
1,s,5,9,y,51,210.72
1,s,5,9,y,52,211.44
1,s,5,9,y,53,212.17
1,s,5,9,y,54,212.99
1,s,5,9,y,55,213.9
1,s,5,9,y,56,214.82
1,s,5,9,y,57,215.74
1,s,5,9,y,58,216.65
1,s,5,9,y,59,217.56
1,s,5,9,y,60,218.52
1,s,5,9,y,61,219.68
1,s,5,9,y,62,220.85
1,s,5,9,y,63,221.97
1,s,5,9,y,64,222.86
1,s,5,9,y,65,223.75
1,s,5,9,y,66,224.65
1,s,5,9,y,67,225.49
1,s,5,9,y,68,226.33
1,s,5,9,y,69,227.17
1,s,5,9,y,70,227.9
1,s,5,9,y,71,228.63
1,s,5,9,y,72,229.35
1,s,5,9,y,73,229.8
1,s,5,9,y,74,230.19
1,s,5,9,y,75,230.58
1,s,5,9,y,76,230.9
1,s,5,9,y,77,231.2
1,s,5,9,y,78,231.5
1,s,5,9,y,79,231.98
1,s,5,9,y,80,232.54
1,s,5,9,y,81,233.11
1,s,5,9,y,82,233.74
1,s,5,9,y,83,234.42
1,s,5,9,y,84,235.1
1,s,5,9,y,85,235.83
1,s,5,9,y,86,236.62
1,s,5,9,y,87,237.41
1,s,5,9,y,88,238.25
1,s,5,9,y,89,239.17
1,s,5,9,y,90,240.1
1,s,5,9,y,91,241.02
1,s,5,9,y,92,241.96
1,s,5,9,y,93,242.89
1,s,5,9,y,94,243.82
1,s,5,9,y,95,244.7
1,s,5,9,y,96,245.59
1,s,5,9,y,97,246.48
1,s,5,9,y,98,247.43
1,s,5,9,y,99,248.39
1,s,5,9,y,100,249.34
1,s,5,10,x,1,203.7
1,s,5,10,x,2,205.12
1,s,5,10,x,3,206.54
1,s,5,10,x,4,207.96
1,s,5,10,x,5,209.45
1,s,5,10,x,6,210.95
1,s,5,10,x,7,212.45
1,s,5,10,x,8,214.14
1,s,5,10,x,9,215.86
1,s,5,10,x,10,217.59
1,s,5,10,x,11,219.48
1,s,5,10,x,12,221.43
1,s,5,10,x,13,223.37
1,s,5,10,x,14,225.54
1,s,5,10,x,15,227.83
1,s,5,10,x,16,230.12
1,s,5,10,x,17,232.6
1,s,5,10,x,18,235.23
1,s,5,10,x,19,237.86
1,s,5,10,x,20,240.53
1,s,5,10,x,21,243.24
1,s,5,10,x,22,245.96
1,s,5,10,x,23,248.76
1,s,5,10,x,24,251.71
1,s,5,10,x,25,254.65
1,s,5,10,x,26,257.58
1,s,5,10,x,27,260.46
1,s,5,10,x,28,263.34
1,s,5,10,x,29,266.25
1,s,5,10,x,30,269.32
1,s,5,10,x,31,272.38
1,s,5,10,x,32,275.44
1,s,5,10,x,33,278.53
1,s,5,10,x,34,281.62
1,s,5,10,x,35,284.7
1,s,5,10,x,36,287.89
1,s,5,10,x,37,291.07
1,s,5,10,x,38,294.26
1,s,5,10,x,39,297.51
1,s,5,10,x,40,300.76
1,s,5,10,x,41,304.01
1,s,5,10,x,42,307.29
1,s,5,10,x,43,310.57
1,s,5,10,x,44,313.85
1,s,5,10,x,45,317.15
1,s,5,10,x,46,320.46
1,s,5,10,x,47,323.77
1,s,5,10,x,48,327.07
1,s,5,10,x,49,330.35
1,s,5,10,x,50,333.63
1,s,5,10,x,51,336.89
1,s,5,10,x,52,340.12
1,s,5,10,x,53,343.34
1,s,5,10,x,54,346.55
1,s,5,10,x,55,349.73
1,s,5,10,x,56,352.9
1,s,5,10,x,57,356.05
1,s,5,10,x,58,359.12
1,s,5,10,x,59,362.19
1,s,5,10,x,60,365.27
1,s,5,10,x,61,368.36
1,s,5,10,x,62,371.46
1,s,5,10,x,63,374.57
1,s,5,10,x,64,377.76
1,s,5,10,x,65,380.94
1,s,5,10,x,66,384.13
1,s,5,10,x,67,387.33
1,s,5,10,x,68,390.53
1,s,5,10,x,69,393.73
1,s,5,10,x,70,396.87
1,s,5,10,x,71,400.02
1,s,5,10,x,72,403.16
1,s,5,10,x,73,406.38
1,s,5,10,x,74,409.61
1,s,5,10,x,75,412.84
1,s,5,10,x,76,416.12
1,s,5,10,x,77,419.42
1,s,5,10,x,78,422.71
1,s,5,10,x,79,426.01
1,s,5,10,x,80,429.31
1,s,5,10,x,81,432.61
1,s,5,10,x,82,435.9
1,s,5,10,x,83,439.19
1,s,5,10,x,84,442.48
1,s,5,10,x,85,445.76
1,s,5,10,x,86,449.04
1,s,5,10,x,87,452.31
1,s,5,10,x,88,455.58
1,s,5,10,x,89,458.83
1,s,5,10,x,90,462.08
1,s,5,10,x,91,465.32
1,s,5,10,x,92,468.49
1,s,5,10,x,93,471.66
1,s,5,10,x,94,474.82
1,s,5,10,x,95,477.9
1,s,5,10,x,96,480.98
1,s,5,10,x,97,484.06
1,s,5,10,x,98,487.11
1,s,5,10,x,99,490.17
1,s,5,10,x,100,493.22
1,s,5,10,y,1,287.12
1,s,5,10,y,2,284.13
1,s,5,10,y,3,281.14
1,s,5,10,y,4,278.16
1,s,5,10,y,5,275.2
1,s,5,10,y,6,272.25
1,s,5,10,y,7,269.31
1,s,5,10,y,8,266.46
1,s,5,10,y,9,263.64
1,s,5,10,y,10,260.82
1,s,5,10,y,11,258.1
1,s,5,10,y,12,255.43
1,s,5,10,y,13,252.76
1,s,5,10,y,14,250.26
1,s,5,10,y,15,247.87
1,s,5,10,y,16,245.48
1,s,5,10,y,17,243.29
1,s,5,10,y,18,241.28
1,s,5,10,y,19,239.28
1,s,5,10,y,20,237.32
1,s,5,10,y,21,235.44
1,s,5,10,y,22,233.55
1,s,5,10,y,23,231.79
1,s,5,10,y,24,230.29
1,s,5,10,y,25,228.77
1,s,5,10,y,26,227.24
1,s,5,10,y,27,225.61
1,s,5,10,y,28,223.98
1,s,5,10,y,29,222.42
1,s,5,10,y,30,221.17
1,s,5,10,y,31,219.92
1,s,5,10,y,32,218.67
1,s,5,10,y,33,217.49
1,s,5,10,y,34,216.3
1,s,5,10,y,35,215.11
1,s,5,10,y,36,214.21
1,s,5,10,y,37,213.32
1,s,5,10,y,38,212.43
1,s,5,10,y,39,211.79
1,s,5,10,y,40,211.19
1,s,5,10,y,41,210.58
1,s,5,10,y,42,210.12
1,s,5,10,y,43,209.69
1,s,5,10,y,44,209.26
1,s,5,10,y,45,209.13
1,s,5,10,y,46,209.13
1,s,5,10,y,47,209.13
1,s,5,10,y,48,209.37
1,s,5,10,y,49,209.77
1,s,5,10,y,50,210.17
1,s,5,10,y,51,210.74
1,s,5,10,y,52,211.47
1,s,5,10,y,53,212.2
1,s,5,10,y,54,213
1,s,5,10,y,55,213.92
1,s,5,10,y,56,214.85
1,s,5,10,y,57,215.87
1,s,5,10,y,58,217.1
1,s,5,10,y,59,218.33
1,s,5,10,y,60,219.56
1,s,5,10,y,61,220.72
1,s,5,10,y,62,221.87
1,s,5,10,y,63,223
1,s,5,10,y,64,223.89
1,s,5,10,y,65,224.78
1,s,5,10,y,66,225.67
1,s,5,10,y,67,226.51
1,s,5,10,y,68,227.35
1,s,5,10,y,69,228.19
1,s,5,10,y,70,229.21
1,s,5,10,y,71,230.25
1,s,5,10,y,72,231.29
1,s,5,10,y,73,232.04
1,s,5,10,y,74,232.74
1,s,5,10,y,75,233.45
1,s,5,10,y,76,233.85
1,s,5,10,y,77,234.15
1,s,5,10,y,78,234.45
1,s,5,10,y,79,234.71
1,s,5,10,y,80,234.96
1,s,5,10,y,81,235.2
1,s,5,10,y,82,235.51
1,s,5,10,y,83,235.87
1,s,5,10,y,84,236.23
1,s,5,10,y,85,236.64
1,s,5,10,y,86,237.1
1,s,5,10,y,87,237.57
1,s,5,10,y,88,238.09
1,s,5,10,y,89,238.69
1,s,5,10,y,90,239.29
1,s,5,10,y,91,239.98
1,s,5,10,y,92,240.92
1,s,5,10,y,93,241.86
1,s,5,10,y,94,242.84
1,s,5,10,y,95,244.05
1,s,5,10,y,96,245.25
1,s,5,10,y,97,246.46
1,s,5,10,y,98,247.74
1,s,5,10,y,99,249.01
1,s,5,10,y,100,250.28
1,s,5,11,x,1,202.86
1,s,5,11,x,2,204.27
1,s,5,11,x,3,205.68
1,s,5,11,x,4,207.08
1,s,5,11,x,5,208.56
1,s,5,11,x,6,210.04
1,s,5,11,x,7,211.52
1,s,5,11,x,8,213.17
1,s,5,11,x,9,214.87
1,s,5,11,x,10,216.57
1,s,5,11,x,11,218.41
1,s,5,11,x,12,220.32
1,s,5,11,x,13,222.23
1,s,5,11,x,14,224.34
1,s,5,11,x,15,226.6
1,s,5,11,x,16,228.87
1,s,5,11,x,17,231.28
1,s,5,11,x,18,233.92
1,s,5,11,x,19,236.55
1,s,5,11,x,20,239.2
1,s,5,11,x,21,241.92
1,s,5,11,x,22,244.63
1,s,5,11,x,23,247.39
1,s,5,11,x,24,250.31
1,s,5,11,x,25,253.24
1,s,5,11,x,26,256.17
1,s,5,11,x,27,259.04
1,s,5,11,x,28,261.91
1,s,5,11,x,29,264.78
1,s,5,11,x,30,267.81
1,s,5,11,x,31,270.86
1,s,5,11,x,32,273.9
1,s,5,11,x,33,276.97
1,s,5,11,x,34,280.05
1,s,5,11,x,35,283.12
1,s,5,11,x,36,286.26
1,s,5,11,x,37,289.42
1,s,5,11,x,38,292.59
1,s,5,11,x,39,295.8
1,s,5,11,x,40,299.03
1,s,5,11,x,41,302.27
1,s,5,11,x,42,305.52
1,s,5,11,x,43,308.78
1,s,5,11,x,44,312.04
1,s,5,11,x,45,315.32
1,s,5,11,x,46,318.6
1,s,5,11,x,47,321.87
1,s,5,11,x,48,325.13
1,s,5,11,x,49,328.35
1,s,5,11,x,50,331.55
1,s,5,11,x,51,334.75
1,s,5,11,x,52,337.88
1,s,5,11,x,53,340.99
1,s,5,11,x,54,344.11
1,s,5,11,x,55,347.26
1,s,5,11,x,56,350.42
1,s,5,11,x,57,353.57
1,s,5,11,x,58,356.73
1,s,5,11,x,59,359.89
1,s,5,11,x,60,363.05
1,s,5,11,x,61,366.23
1,s,5,11,x,62,369.41
1,s,5,11,x,63,372.59
1,s,5,11,x,64,375.77
1,s,5,11,x,65,378.93
1,s,5,11,x,66,382.1
1,s,5,11,x,67,385.28
1,s,5,11,x,68,388.45
1,s,5,11,x,69,391.63
1,s,5,11,x,70,394.8
1,s,5,11,x,71,397.92
1,s,5,11,x,72,401.05
1,s,5,11,x,73,404.17
1,s,5,11,x,74,407.3
1,s,5,11,x,75,410.43
1,s,5,11,x,76,413.56
1,s,5,11,x,77,416.71
1,s,5,11,x,78,419.87
1,s,5,11,x,79,423.02
1,s,5,11,x,80,426.19
1,s,5,11,x,81,429.36
1,s,5,11,x,82,432.53
1,s,5,11,x,83,435.67
1,s,5,11,x,84,438.8
1,s,5,11,x,85,441.94
1,s,5,11,x,86,445.11
1,s,5,11,x,87,448.3
1,s,5,11,x,88,451.54
1,s,5,11,x,89,454.79
1,s,5,11,x,90,458.04
1,s,5,11,x,91,461.28
1,s,5,11,x,92,464.53
1,s,5,11,x,93,467.73
1,s,5,11,x,94,470.75
1,s,5,11,x,95,473.78
1,s,5,11,x,96,476.8
1,s,5,11,x,97,479.82
1,s,5,11,x,98,482.65
1,s,5,11,x,99,485.32
1,s,5,11,x,100,488
1,s,5,11,y,1,286.32
1,s,5,11,y,2,283.35
1,s,5,11,y,3,280.38
1,s,5,11,y,4,277.4
1,s,5,11,y,5,274.46
1,s,5,11,y,6,271.53
1,s,5,11,y,7,268.59
1,s,5,11,y,8,265.75
1,s,5,11,y,9,262.93
1,s,5,11,y,10,260.12
1,s,5,11,y,11,257.39
1,s,5,11,y,12,254.71
1,s,5,11,y,13,252.04
1,s,5,11,y,14,249.51
1,s,5,11,y,15,247.12
1,s,5,11,y,16,244.74
1,s,5,11,y,17,242.52
1,s,5,11,y,18,240.54
1,s,5,11,y,19,238.58
1,s,5,11,y,20,236.63
1,s,5,11,y,21,234.78
1,s,5,11,y,22,232.92
1,s,5,11,y,23,231.12
1,s,5,11,y,24,229.62
1,s,5,11,y,25,228.13
1,s,5,11,y,26,226.63
1,s,5,11,y,27,225.03
1,s,5,11,y,28,223.42
1,s,5,11,y,29,221.81
1,s,5,11,y,30,220.53
1,s,5,11,y,31,219.3
1,s,5,11,y,32,218.07
1,s,5,11,y,33,216.88
1,s,5,11,y,34,215.71
1,s,5,11,y,35,214.53
1,s,5,11,y,36,213.55
1,s,5,11,y,37,212.67
1,s,5,11,y,38,211.79
1,s,5,11,y,39,211.07
1,s,5,11,y,40,210.46
1,s,5,11,y,41,209.87
1,s,5,11,y,42,209.35
1,s,5,11,y,43,208.93
1,s,5,11,y,44,208.51
1,s,5,11,y,45,208.32
1,s,5,11,y,46,208.61
1,s,5,11,y,47,208.93
1,s,5,11,y,48,209.33
1,s,5,11,y,49,210.03
1,s,5,11,y,50,210.76
1,s,5,11,y,51,211.52
1,s,5,11,y,52,212.55
1,s,5,11,y,53,213.59
1,s,5,11,y,54,214.64
1,s,5,11,y,55,215.58
1,s,5,11,y,56,216.52
1,s,5,11,y,57,217.45
1,s,5,11,y,58,218.36
1,s,5,11,y,59,219.27
1,s,5,11,y,60,220.17
1,s,5,11,y,61,221.04
1,s,5,11,y,62,221.86
1,s,5,11,y,63,222.69
1,s,5,11,y,64,223.54
1,s,5,11,y,65,224.43
1,s,5,11,y,66,225.31
1,s,5,11,y,67,226.17
1,s,5,11,y,68,227.01
1,s,5,11,y,69,227.85
1,s,5,11,y,70,228.75
1,s,5,11,y,71,229.77
1,s,5,11,y,72,230.8
1,s,5,11,y,73,231.83
1,s,5,11,y,74,232.84
1,s,5,11,y,75,233.85
1,s,5,11,y,76,234.86
1,s,5,11,y,77,235.8
1,s,5,11,y,78,236.72
1,s,5,11,y,79,237.65
1,s,5,11,y,80,238.53
1,s,5,11,y,81,239.41
1,s,5,11,y,82,240.28
1,s,5,11,y,83,241.27
1,s,5,11,y,84,242.27
1,s,5,11,y,85,243.26
1,s,5,11,y,86,244.12
1,s,5,11,y,87,244.92
1,s,5,11,y,88,245.47
1,s,5,11,y,89,245.97
1,s,5,11,y,90,246.5
1,s,5,11,y,91,247.05
1,s,5,11,y,92,247.58
1,s,5,11,y,93,248.32
1,s,5,11,y,94,249.61
1,s,5,11,y,95,250.9
1,s,5,11,y,96,252.2
1,s,5,11,y,97,253.49
1,s,5,11,y,98,255.18
1,s,5,11,y,99,257.09
1,s,5,11,y,100,259
1,s,5,12,x,1,201.91
1,s,5,12,x,2,203.33
1,s,5,12,x,3,204.74
1,s,5,12,x,4,206.16
1,s,5,12,x,5,207.64
1,s,5,12,x,6,209.12
1,s,5,12,x,7,210.6
1,s,5,12,x,8,212.25
1,s,5,12,x,9,213.95
1,s,5,12,x,10,215.65
1,s,5,12,x,11,217.48
1,s,5,12,x,12,219.38
1,s,5,12,x,13,221.28
1,s,5,12,x,14,223.38
1,s,5,12,x,15,225.66
1,s,5,12,x,16,227.93
1,s,5,12,x,17,230.38
1,s,5,12,x,18,233.05
1,s,5,12,x,19,235.72
1,s,5,12,x,20,238.41
1,s,5,12,x,21,241.16
1,s,5,12,x,22,243.9
1,s,5,12,x,23,246.69
1,s,5,12,x,24,249.64
1,s,5,12,x,25,252.6
1,s,5,12,x,26,255.56
1,s,5,12,x,27,258.61
1,s,5,12,x,28,261.65
1,s,5,12,x,29,264.7
1,s,5,12,x,30,267.77
1,s,5,12,x,31,270.84
1,s,5,12,x,32,273.91
1,s,5,12,x,33,276.99
1,s,5,12,x,34,280.09
1,s,5,12,x,35,283.18
1,s,5,12,x,36,286.35
1,s,5,12,x,37,289.54
1,s,5,12,x,38,292.73
1,s,5,12,x,39,295.97
1,s,5,12,x,40,299.22
1,s,5,12,x,41,302.48
1,s,5,12,x,42,305.75
1,s,5,12,x,43,309.03
1,s,5,12,x,44,312.31
1,s,5,12,x,45,315.61
1,s,5,12,x,46,318.92
1,s,5,12,x,47,322.23
1,s,5,12,x,48,325.54
1,s,5,12,x,49,328.83
1,s,5,12,x,50,332.11
1,s,5,12,x,51,335.4
1,s,5,12,x,52,338.63
1,s,5,12,x,53,341.86
1,s,5,12,x,54,345.09
1,s,5,12,x,55,348.26
1,s,5,12,x,56,351.43
1,s,5,12,x,57,354.6
1,s,5,12,x,58,357.69
1,s,5,12,x,59,360.76
1,s,5,12,x,60,363.83
1,s,5,12,x,61,366.93
1,s,5,12,x,62,370.04
1,s,5,12,x,63,373.14
1,s,5,12,x,64,376.23
1,s,5,12,x,65,379.31
1,s,5,12,x,66,382.4
1,s,5,12,x,67,385.49
1,s,5,12,x,68,388.59
1,s,5,12,x,69,391.69
1,s,5,12,x,70,394.81
1,s,5,12,x,71,397.95
1,s,5,12,x,72,401.09
1,s,5,12,x,73,404.24
1,s,5,12,x,74,407.39
1,s,5,12,x,75,410.54
1,s,5,12,x,76,413.7
1,s,5,12,x,77,416.87
1,s,5,12,x,78,420.05
1,s,5,12,x,79,423.22
1,s,5,12,x,80,426.41
1,s,5,12,x,81,429.6
1,s,5,12,x,82,432.79
1,s,5,12,x,83,436.03
1,s,5,12,x,84,439.27
1,s,5,12,x,85,442.51
1,s,5,12,x,86,445.73
1,s,5,12,x,87,448.94
1,s,5,12,x,88,452.15
1,s,5,12,x,89,455.1
1,s,5,12,x,90,457.88
1,s,5,12,x,91,460.59
1,s,5,12,x,92,463.23
1,s,5,12,x,93,465.88
1,s,5,12,x,94,468.72
1,s,5,12,x,95,471.69
1,s,5,12,x,96,474.65
1,s,5,12,x,97,477.52
1,s,5,12,x,98,480.02
1,s,5,12,x,99,482.51
1,s,5,12,x,100,485
1,s,5,12,y,1,285.68
1,s,5,12,y,2,282.69
1,s,5,12,y,3,279.7
1,s,5,12,y,4,276.7
1,s,5,12,y,5,273.74
1,s,5,12,y,6,270.78
1,s,5,12,y,7,267.82
1,s,5,12,y,8,264.95
1,s,5,12,y,9,262.11
1,s,5,12,y,10,259.27
1,s,5,12,y,11,256.51
1,s,5,12,y,12,253.8
1,s,5,12,y,13,251.08
1,s,5,12,y,14,248.53
1,s,5,12,y,15,246.12
1,s,5,12,y,16,243.71
1,s,5,12,y,17,241.49
1,s,5,12,y,18,239.53
1,s,5,12,y,19,237.57
1,s,5,12,y,20,235.65
1,s,5,12,y,21,233.8
1,s,5,12,y,22,231.95
1,s,5,12,y,23,230.16
1,s,5,12,y,24,228.67
1,s,5,12,y,25,227.17
1,s,5,12,y,26,225.69
1,s,5,12,y,27,224.4
1,s,5,12,y,28,223.1
1,s,5,12,y,29,221.81
1,s,5,12,y,30,220.57
1,s,5,12,y,31,219.32
1,s,5,12,y,32,218.08
1,s,5,12,y,33,216.89
1,s,5,12,y,34,215.71
1,s,5,12,y,35,214.53
1,s,5,12,y,36,213.56
1,s,5,12,y,37,212.69
1,s,5,12,y,38,211.81
1,s,5,12,y,39,211.1
1,s,5,12,y,40,210.5
1,s,5,12,y,41,209.9
1,s,5,12,y,42,209.38
1,s,5,12,y,43,208.95
1,s,5,12,y,44,208.52
1,s,5,12,y,45,208.25
1,s,5,12,y,46,208.24
1,s,5,12,y,47,208.24
1,s,5,12,y,48,208.33
1,s,5,12,y,49,208.73
1,s,5,12,y,50,209.13
1,s,5,12,y,51,209.57
1,s,5,12,y,52,210.29
1,s,5,12,y,53,211.02
1,s,5,12,y,54,211.75
1,s,5,12,y,55,212.7
1,s,5,12,y,56,213.63
1,s,5,12,y,57,214.59
1,s,5,12,y,58,215.78
1,s,5,12,y,59,217.01
1,s,5,12,y,60,218.25
1,s,5,12,y,61,219.42
1,s,5,12,y,62,220.57
1,s,5,12,y,63,221.72
1,s,5,12,y,64,222.91
1,s,5,12,y,65,224.12
1,s,5,12,y,66,225.32
1,s,5,12,y,67,226.51
1,s,5,12,y,68,227.67
1,s,5,12,y,69,228.83
1,s,5,12,y,70,229.94
1,s,5,12,y,71,230.98
1,s,5,12,y,72,232.02
1,s,5,12,y,73,233.05
1,s,5,12,y,74,234.07
1,s,5,12,y,75,235.09
1,s,5,12,y,76,236.09
1,s,5,12,y,77,237.03
1,s,5,12,y,78,237.96
